"Period","Group","Sender","datetime","Time","ClientTime","Key","actions.1","actions.2","action","id","rank","payoff","targets.1","targets.2"
4,1,"2","2016-04-06 11:35:27.297",1459967727297494528,1459967707537,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:27.297",1459967727297494528,1459967707537,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:27.298",1459967727297701120,1459967707537,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:27.298",1459967727297866240,1459967707537,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:27.414",1459967727414096128,1459967707654,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:27.414",1459967727414096128,1459967707654,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:27.414",1459967727414334720,1459967707654,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:27.415",1459967727414501376,1459967707654,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:27.530",1459967727530399488,1459967707759,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:27.530",1459967727530399488,1459967707759,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:27.531",1459967727530593536,1459967707759,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:27.531",1459967727530782976,1459967707759,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:27.641",1459967727641261312,1459967707858,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:27.641",1459967727641261312,1459967707858,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:27.641",1459967727641463040,1459967707858,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:27.642",1459967727641627392,1459967707858,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:27.747",1459967727747481344,1459967707972,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:27.747",1459967727747481344,1459967707972,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:27.748",1459967727747667712,1459967707972,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:27.748",1459967727747832064,1459967707972,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:27.862",1459967727862477568,1459967708088,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:27.862",1459967727862477568,1459967708088,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:27.863",1459967727862662144,1459967708088,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:27.863",1459967727862822144,1459967708088,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:27.971",1459967727971468288,1459967708190,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:27.971",1459967727971468288,1459967708190,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:27.972",1459967727971653120,1459967708190,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:27.972",1459967727971817984,1459967708190,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:28.081",1459967728080680448,1459967708306,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:28.081",1459967728080680448,1459967708306,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:28.081",1459967728080884224,1459967708306,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:28.081",1459967728081047296,1459967708306,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:28.197",1459967728197282816,1459967708423,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:28.197",1459967728197282816,1459967708423,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:28.197",1459967728197478656,1459967708423,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:28.198",1459967728197641216,1459967708423,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:28.314",1459967728313583616,1459967708539,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:28.314",1459967728313583616,1459967708539,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:28.314",1459967728313818112,1459967708539,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:28.314",1459967728313982464,1459967708539,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:28.430",1459967728430455552,1459967708656,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:28.430",1459967728430455552,1459967708656,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:28.431",1459967728430641664,1459967708656,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:28.431",1459967728430801152,1459967708656,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:28.537",1459967728537088256,1459967708757,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:28.537",1459967728537088256,1459967708757,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:28.537",1459967728537302784,1459967708757,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:28.537",1459967728537480960,1459967708757,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:28.649",1459967728648958720,1459967708874,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:28.649",1459967728648958720,1459967708874,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:28.649",1459967728649144832,1459967708874,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:28.649",1459967728649344768,1459967708874,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:28.762",1459967728762141440,1459967708993,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:28.762",1459967728762141440,1459967708993,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:28.762",1459967728762339072,1459967708993,"actions",5.88,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:28.763",1459967728762502912,1459967708993,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:28.880",1459967728879797248,1459967709105,"state",NA,NA,5.88,0,1,392,NA,NA
4,1,"2","2016-04-06 11:35:28.880",1459967728879797248,1459967709105,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:28.880",1459967728880012800,1459967709105,"actions",6.18,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:28.880",1459967728880181760,1459967709105,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:28.999",1459967728999144704,1459967709224,"state",NA,NA,6.18,0,1,412,NA,NA
4,1,"2","2016-04-06 11:35:28.999",1459967728999144704,1459967709224,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:28.999",1459967728999336192,1459967709224,"actions",6.48,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:28.999",1459967728999497472,1459967709224,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:29.115",1459967729114980352,1459967709340,"state",NA,NA,6.48,0,1,432,NA,NA
4,1,"2","2016-04-06 11:35:29.115",1459967729114980352,1459967709340,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.115",1459967729115168256,1459967709340,"actions",6.78,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:29.115",1459967729115331584,1459967709340,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:29.233",1459967729232512768,1459967709457,"state",NA,NA,6.78,0,1,452,NA,NA
4,1,"2","2016-04-06 11:35:29.233",1459967729232512768,1459967709457,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.233",1459967729232706816,1459967709457,"actions",7.08,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:29.233",1459967729232873472,1459967709457,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:29.349",1459967729348907008,1459967709574,"state",NA,NA,7.08,0,1,472,NA,NA
4,1,"2","2016-04-06 11:35:29.349",1459967729348907008,1459967709574,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.349",1459967729349114624,1459967709574,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:29.349",1459967729349275392,1459967709574,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:29.463",1459967729463258624,1459967709691,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.463",1459967729463258624,1459967709691,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.464",1459967729463563264,1459967709691,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:29.464",1459967729463823616,1459967709691,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:29.572",1459967729571595264,1459967709792,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.572",1459967729571595264,1459967709792,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.572",1459967729571799296,1459967709792,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:29.572",1459967729571960576,1459967709792,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:29.681",1459967729681179904,1459967709909,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.681",1459967729681179904,1459967709909,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.681",1459967729681377536,1459967709909,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:29.682",1459967729681547264,1459967709909,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:29.786",1459967729786465024,1459967710017,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.786",1459967729786465024,1459967710017,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.787",1459967729786678272,1459967710017,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:29.787",1459967729786845696,1459967710017,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:29.894",1.459967729894e+18,1459967710124,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.894",1.459967729894e+18,1459967710124,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.894",1459967729894200320,1459967710124,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:29.894",1459967729894365952,1459967710125,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:29.996",1459967729996131840,1459967710226,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.996",1459967729996131840,1459967710226,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:29.996",1459967729996330240,1459967710227,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:29.996",1459967729996489472,1459967710227,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:30.101",1459967730100931584,1459967710331,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.101",1459967730100931584,1459967710331,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.101",1459967730101116928,1459967710331,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:30.101",1459967730101282816,1459967710331,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:30.207",1459967730206828800,1459967710437,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.207",1459967730206828800,1459967710437,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.207",1459967730207085056,1459967710437,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:30.207",1459967730207253760,1459967710437,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:30.311",1459967730311434496,1459967710541,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.311",1459967730311434496,1459967710541,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.312",1459967730311646464,1459967710542,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:30.312",1459967730311809024,1459967710542,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:30.416",1459967730416289024,1459967710646,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.416",1459967730416289024,1459967710646,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.417",1459967730416507392,1459967710646,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:30.417",1459967730416685312,1459967710646,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:30.521",1459967730521210880,1459967710751,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.521",1459967730521210880,1459967710751,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.521",1459967730521435648,1459967710752,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:30.522",1459967730521607936,1459967710752,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:30.626",1459967730625660672,1459967710856,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.626",1459967730625660672,1459967710856,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.626",1459967730625858048,1459967710856,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:30.626",1459967730626025984,1459967710856,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:30.730",1459967730730387712,1459967710961,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.730",1459967730730387712,1459967710961,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.731",1459967730730592512,1459967710961,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:30.731",1459967730730758400,1459967710961,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:30.835",1459967730835465984,1459967711066,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.835",1459967730835465984,1459967711066,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.836",1459967730835672064,1459967711066,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:30.836",1459967730835837440,1459967711066,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:30.945",1459967730945287424,1459967711161,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.945",1459967730945287424,1459967711161,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:30.945",1459967730945499392,1459967711161,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:30.946",1459967730945870080,1459967711176,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:31.052",1459967731051919360,1459967711277,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.052",1459967731051919360,1459967711277,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.052",1459967731052111104,1459967711277,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:31.052",1459967731052271872,1459967711277,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:31.167",1459967731167047424,1459967711392,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.167",1459967731167047424,1459967711392,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.167",1459967731167230208,1459967711392,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:31.167",1459967731167397120,1459967711392,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:31.281",1459967731280654080,1459967711508,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.281",1459967731280654080,1459967711508,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.281",1459967731280838400,1459967711508,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:31.281",1.459967731281e+18,1459967711508,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:31.389",1459967731388844032,1459967711612,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.389",1459967731388844032,1459967711612,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.389",1459967731389040384,1459967711612,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:31.389",1459967731389200640,1459967711612,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:31.504",1459967731504409856,1459967711727,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.504",1459967731504409856,1459967711727,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.505",1459967731504600320,1459967711727,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:31.505",1459967731504761088,1459967711727,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:31.618",1459967731617519616,1459967711846,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.618",1459967731617519616,1459967711846,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.618",1459967731617701632,1459967711846,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:31.618",1459967731617884672,1459967711846,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:31.732",1459967731732494592,1459967711958,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.732",1459967731732494592,1459967711958,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.733",1459967731732686336,1459967711958,"actions",7.19,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:31.733",1459967731732849920,1459967711958,"targets",NA,NA,NA,NA,NA,NA,7.19,5.77
4,1,"2","2016-04-06 11:35:31.839",1459967731839269120,1459967712070,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.839",1459967731839269120,1459967712070,"state",NA,NA,5.84,1,2,778.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:31.839",1459967731839465216,1459967712070,"actions",7.19,5.84,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:31.840",1459967731839627776,1459967712070,"targets",NA,NA,NA,NA,NA,NA,7.19,5.84
4,1,"2","2016-04-06 11:35:31.944",1459967731944378368,1459967712174,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:31.944",1459967731944378368,1459967712174,"state",NA,NA,6.09,1,2,812,NA,NA
4,1,"2","2016-04-06 11:35:31.945",1459967731944594176,1459967712174,"actions",7.19,6.09,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:31.945",1459967731944770816,1459967712175,"targets",NA,NA,NA,NA,NA,NA,7.19,6.09
4,1,"2","2016-04-06 11:35:32.049",1459967732049961984,1459967712280,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:32.049",1459967732049961984,1459967712280,"state",NA,NA,6.22,1,2,829.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:32.049",1459967732050172672,1459967712280,"actions",7.19,6.22,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:32.049",1459967732050340352,1459967712280,"targets",NA,NA,NA,NA,NA,NA,7.19,6.22
4,1,"2","2016-04-06 11:35:32.154",1459967732154438656,1459967712385,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:32.154",1459967732154438656,1459967712385,"state",NA,NA,6.37,1,2,849.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:32.155",1459967732154639360,1459967712385,"actions",7.19,6.37,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:32.155",1459967732154801920,1459967712385,"targets",NA,NA,NA,NA,NA,NA,7.19,6.37
4,1,"2","2016-04-06 11:35:32.259",1459967732258910464,1459967712489,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:32.259",1459967732258910464,1459967712489,"state",NA,NA,6.97,1,2,929.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:32.259",1459967732259134208,1459967712489,"actions",7.19,6.67,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:32.259",1459967732259300352,1459967712489,"targets",NA,NA,NA,NA,NA,NA,7.19,6.75
4,1,"2","2016-04-06 11:35:32.366",1459967732366941184,1459967712597,"state",NA,NA,7.27,1,1,484.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:32.366",1459967732366941184,1459967712597,"state",NA,NA,7.19,0,2,958.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:32.366",1459967732367143424,1459967712597,"actions",7.19,6.97,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:32.366",1459967732367309056,1459967712597,"targets",NA,NA,NA,NA,NA,NA,7.19,6.98
4,1,"2","2016-04-06 11:35:32.470",1459967732471201792,1459967712701,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:32.470",1459967732471201792,1459967712701,"state",NA,NA,7.07,1,2,942.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:32.470",1459967732471401728,1459967712702,"actions",7.19,7.07,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:32.472",1459967732471570176,1459967712702,"targets",NA,NA,NA,NA,NA,NA,7.19,7.07
4,1,"2","2016-04-06 11:35:32.586",1459967732586353920,1459967712812,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:32.586",1459967732586353920,1459967712812,"state",NA,NA,7.09,1,2,945.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:32.587",1459967732586553088,1459967712812,"actions",7.19,7.09,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:32.587",1459967732586726912,1459967712812,"targets",NA,NA,NA,NA,NA,NA,7.19,7.09
4,1,"2","2016-04-06 11:35:32.692",1459967732691903488,1459967712922,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:32.692",1459967732691903488,1459967712922,"state",NA,NA,7.13,1,2,950.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:32.692",1459967732692117504,1459967712922,"actions",7.19,7.13,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:32.692",1459967732692280576,1459967712922,"targets",NA,NA,NA,NA,NA,NA,7.19,7.13
4,1,"2","2016-04-06 11:35:32.802",1459967732801649152,1459967713030,"state",NA,NA,7.19,0,1,479.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:32.802",1459967732801649152,1459967713030,"state",NA,NA,7.13,1,2,950.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:32.802",1459967732801843712,1459967713030,"actions",7.19,7.13,NA,NA,NA,NA,NA,NA
