"","Period","Group","Sender","Time","ClientTime","Key","actions1","actions2","actions3","actions4","action","id","rank","payoff","targets1","targets2","targets3","targets4"
"1783",1,1,"2",1457541281139936000,1457541281091,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1784",1,1,"2",1457541281139936000,1457541281091,"state",NA,NA,NA,NA,5.39,0,2,479.111111111111,NA,NA,NA,NA
"1785",1,1,"2",1457541281139936000,1457541281091,"state",NA,NA,NA,NA,4.9,3,3,544.444444444445,NA,NA,NA,NA
"1786",1,1,"2",1457541281139936000,1457541281091,"state",NA,NA,NA,NA,3.41,2,4,454.666666666667,NA,NA,NA,NA
"1787",1,1,"2",1457541281140276992,1457541281091,"actions",5.39,4.86,4.19000000000001,4.9,NA,NA,NA,NA,NA,NA,NA,NA
"1788",1,1,"2",1457541281140577792,1457541281091,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.39,5.33,3.41,4.9
"1789",1,1,"2",1457541281413598464,1457541281365,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1790",1,1,"2",1457541281413598464,1457541281365,"state",NA,NA,NA,NA,5.39,0,2,479.111111111111,NA,NA,NA,NA
"1791",1,1,"2",1457541281413598464,1457541281365,"state",NA,NA,NA,NA,4.9,3,3,544.444444444445,NA,NA,NA,NA
"1792",1,1,"2",1457541281413598464,1457541281365,"state",NA,NA,NA,NA,3.41,2,4,454.666666666667,NA,NA,NA,NA
"1793",1,1,"2",1457541281413804544,1457541281365,"actions",5.39,4.96,4.09000000000001,4.9,NA,NA,NA,NA,NA,NA,NA,NA
"1794",1,1,"2",1457541281413969920,1457541281365,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.39,8.93,3.41,4.9
"1795",1,1,"2",1457541281687662080,1457541281639,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1796",1,1,"2",1457541281687662080,1457541281639,"state",NA,NA,NA,NA,5.39,0,2,479.111111111111,NA,NA,NA,NA
"1797",1,1,"2",1457541281687662080,1457541281639,"state",NA,NA,NA,NA,4.9,3,3,544.444444444445,NA,NA,NA,NA
"1798",1,1,"2",1457541281687662080,1457541281639,"state",NA,NA,NA,NA,3.41,2,4,454.666666666667,NA,NA,NA,NA
"1799",1,1,"2",1457541281690692608,1457541281639,"actions",5.39,5.06,3.99000000000001,4.9,NA,NA,NA,NA,NA,NA,NA,NA
"1800",1,1,"2",1457541281690884608,1457541281639,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.39,9.68,3.41,4.9
"1801",1,1,"2",1457541281997524224,1457541281948,"state",NA,NA,NA,NA,5.39,0,1,359.333333333333,NA,NA,NA,NA
"1802",1,1,"2",1457541281997524224,1457541281948,"state",NA,NA,NA,NA,5.16,1,2,458.666666666667,NA,NA,NA,NA
"1803",1,1,"2",1457541281997524224,1457541281948,"state",NA,NA,NA,NA,4.9,3,3,544.444444444445,NA,NA,NA,NA
"1804",1,1,"2",1457541281997524224,1457541281948,"state",NA,NA,NA,NA,3.89000000000001,2,4,518.666666666668,NA,NA,NA,NA
"1805",1,1,"2",1457541281997734144,1457541281948,"actions",5.39,5.16,3.89000000000001,4.9,NA,NA,NA,NA,NA,NA,NA,NA
"1806",1,1,"2",1457541281997879296,1457541281948,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.39,9.89,3.41,4.9
"1807",2,1,"2",1457541297501025536,1457541297450,"state",NA,NA,NA,NA,0,0,1.5,0,NA,NA,NA,NA
"1808",2,1,"2",1457541297501025536,1457541297450,"state",NA,NA,NA,NA,0,1,2.5,0,NA,NA,NA,NA
"1809",2,1,"2",1457541297501025536,1457541297450,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1810",2,1,"2",1457541297501025536,1457541297450,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1811",2,1,"2",1457541297501465088,1457541297450,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1812",2,1,"2",1457541297501743616,1457541297450,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1813",2,1,"2",1457541297797197824,1457541297747,"state",NA,NA,NA,NA,0,0,1.5,0,NA,NA,NA,NA
"1814",2,1,"2",1457541297797197824,1457541297747,"state",NA,NA,NA,NA,0,1,2.5,0,NA,NA,NA,NA
"1815",2,1,"2",1457541297797197824,1457541297747,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1816",2,1,"2",1457541297797197824,1457541297747,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1817",2,1,"2",1457541297797849856,1457541297748,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1818",2,1,"2",1457541297797965568,1457541297748,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1819",2,1,"2",1457541298068920320,1457541298019,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1820",2,1,"2",1457541298068920320,1457541298019,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1821",2,1,"2",1457541298068920320,1457541298019,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1822",2,1,"2",1457541298068920320,1457541298019,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1823",2,1,"2",1457541298069146624,1457541298019,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1824",2,1,"2",1457541298069315584,1457541298019,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1825",2,1,"2",1457541298341719296,1457541298292,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1826",2,1,"2",1457541298341719296,1457541298292,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1827",2,1,"2",1457541298341719296,1457541298292,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1828",2,1,"2",1457541298341719296,1457541298292,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1829",2,1,"2",1457541298342044672,1457541298292,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1830",2,1,"2",1457541298342328320,1457541298292,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1831",2,1,"2",1457541298616797696,1457541298567,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1832",2,1,"2",1457541298616797696,1457541298567,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1833",2,1,"2",1457541298616797696,1457541298567,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1834",2,1,"2",1457541298616797696,1457541298567,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1835",2,1,"2",1457541298617147904,1457541298567,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1836",2,1,"2",1457541298617453056,1457541298567,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1837",2,1,"2",1457541298887264256,1457541298838,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1838",2,1,"2",1457541298887264256,1457541298838,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1839",2,1,"2",1457541298887264256,1457541298838,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1840",2,1,"2",1457541298887264256,1457541298838,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1841",2,1,"2",1457541298887518208,1457541298838,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1842",2,1,"2",1457541298887619584,1457541298838,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1843",2,1,"2",1457541299157380096,1457541299107,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1844",2,1,"2",1457541299157380096,1457541299107,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1845",2,1,"2",1457541299157380096,1457541299107,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1846",2,1,"2",1457541299157380096,1457541299107,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1847",2,1,"2",1457541299157537792,1457541299107,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1848",2,1,"2",1457541299157675008,1457541299107,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1849",2,1,"2",1457541299430172416,1457541299380,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1850",2,1,"2",1457541299430172416,1457541299380,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1851",2,1,"2",1457541299430172416,1457541299380,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1852",2,1,"2",1457541299430172416,1457541299380,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1853",2,1,"2",1457541299430527232,1457541299380,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1854",2,1,"2",1457541299430641408,1457541299380,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1855",2,1,"2",1457541299703443712,1457541299653,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1856",2,1,"2",1457541299703443712,1457541299653,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1857",2,1,"2",1457541299703443712,1457541299653,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1858",2,1,"2",1457541299703443712,1457541299653,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1859",2,1,"2",1457541299703692800,1457541299654,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1860",2,1,"2",1457541299703865088,1457541299654,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1861",2,1,"2",1457541299969438720,1457541299919,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1862",2,1,"2",1457541299969438720,1457541299919,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1863",2,1,"2",1457541299969438720,1457541299919,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1864",2,1,"2",1457541299969438720,1457541299919,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1865",2,1,"2",1457541299969711360,1457541299919,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1866",2,1,"2",1457541299969894912,1457541299919,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1867",2,1,"2",1457541300238179072,1457541300188,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1868",2,1,"2",1457541300238179072,1457541300188,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1869",2,1,"2",1457541300238179072,1457541300188,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1870",2,1,"2",1457541300238179072,1457541300188,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1871",2,1,"2",1457541300238597632,1457541300188,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1872",2,1,"2",1457541300238921984,1457541300188,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1873",2,1,"2",1457541300508734208,1457541300459,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1874",2,1,"2",1457541300508734208,1457541300459,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1875",2,1,"2",1457541300508734208,1457541300459,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1876",2,1,"2",1457541300508734208,1457541300459,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1877",2,1,"2",1457541300509251328,1457541300459,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1878",2,1,"2",1457541300509584384,1457541300459,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1879",2,1,"2",1457541300780673280,1457541300730,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1880",2,1,"2",1457541300780673280,1457541300730,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1881",2,1,"2",1457541300780673280,1457541300730,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1882",2,1,"2",1457541300780673280,1457541300730,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1883",2,1,"2",1457541300781182208,1457541300731,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1884",2,1,"2",1457541300781515264,1457541300731,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1885",2,1,"2",1457541301055085568,1457541301005,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1886",2,1,"2",1457541301055085568,1457541301005,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1887",2,1,"2",1457541301055085568,1457541301005,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1888",2,1,"2",1457541301055085568,1457541301005,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1889",2,1,"2",1457541301055310592,1457541301005,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1890",2,1,"2",1457541301055476480,1457541301005,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1891",2,1,"2",1457541301328141568,1457541301278,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1892",2,1,"2",1457541301328141568,1457541301278,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1893",2,1,"2",1457541301328141568,1457541301278,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1894",2,1,"2",1457541301328141568,1457541301278,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1895",2,1,"2",1457541301328302080,1457541301278,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1896",2,1,"2",1457541301328440320,1457541301278,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"1897",2,1,"2",1457541301600182528,1457541301550,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1898",2,1,"2",1457541301600182528,1457541301550,"state",NA,NA,NA,NA,0,0,2.5,0,NA,NA,NA,NA
"1899",2,1,"2",1457541301600182528,1457541301550,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1900",2,1,"2",1457541301600182528,1457541301550,"state",NA,NA,NA,NA,0,3,3.5,0,NA,NA,NA,NA
"1901",2,1,"2",1457541301600338688,1457541301550,"actions",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1902",2,1,"2",1457541301600476416,1457541301550,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.36
"1903",2,1,"2",1457541301878717696,1457541301829,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1904",2,1,"2",1457541301878717696,1457541301829,"state",NA,NA,NA,NA,3.36,3,2,298.666666666667,NA,NA,NA,NA
"1905",2,1,"2",1457541301878717696,1457541301829,"state",NA,NA,NA,NA,0,0,3.5,0,NA,NA,NA,NA
"1906",2,1,"2",1457541301878717696,1457541301829,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1907",2,1,"2",1457541301878880512,1457541301829,"actions",0,0,0,3.36,NA,NA,NA,NA,NA,NA,NA,NA
"1908",2,1,"2",1457541301879022592,1457541301829,"targets",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.36
"1909",2,1,"2",1457541302154530816,1457541302104,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1910",2,1,"2",1457541302154530816,1457541302104,"state",NA,NA,NA,NA,3.36,3,2,298.666666666667,NA,NA,NA,NA
"1911",2,1,"2",1457541302154530816,1457541302104,"state",NA,NA,NA,NA,0,0,3.5,0,NA,NA,NA,NA
"1912",2,1,"2",1457541302154530816,1457541302104,"state",NA,NA,NA,NA,0,2,3.5,0,NA,NA,NA,NA
"1913",2,1,"2",1457541302154754048,1457541302104,"actions",0,0,0,3.36,NA,NA,NA,NA,NA,NA,NA,NA
"1914",2,1,"2",1457541302154913280,1457541302104,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,0.37,0,3.36
"1915",2,1,"2",1457541302425282048,1457541302375,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1916",2,1,"2",1457541302425282048,1457541302375,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1917",2,1,"2",1457541302425282048,1457541302375,"state",NA,NA,NA,NA,3.36,3,3,373.333333333333,NA,NA,NA,NA
"1918",2,1,"2",1457541302425282048,1457541302375,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1919",2,1,"2",1457541302425517056,1457541302375,"actions",5.86,0.37,0,3.36,NA,NA,NA,NA,NA,NA,NA,NA
"1920",2,1,"2",1457541302425686272,1457541302375,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,0.63,0,3.36
"1921",2,1,"2",1457541302703081216,1457541302653,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1922",2,1,"2",1457541302703081216,1457541302653,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1923",2,1,"2",1457541302703081216,1457541302653,"state",NA,NA,NA,NA,3.36,3,3,373.333333333333,NA,NA,NA,NA
"1924",2,1,"2",1457541302703081216,1457541302653,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1925",2,1,"2",1457541302703286016,1457541302653,"actions",5.86,0.63,0,3.36,NA,NA,NA,NA,NA,NA,NA,NA
"1926",2,1,"2",1457541302703451648,1457541302653,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,0.85,0,3.36
"1927",2,1,"2",1457541302979166976,1457541302929,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1928",2,1,"2",1457541302979166976,1457541302929,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1929",2,1,"2",1457541302979166976,1457541302929,"state",NA,NA,NA,NA,3.36,3,3,373.333333333333,NA,NA,NA,NA
"1930",2,1,"2",1457541302979166976,1457541302929,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1931",2,1,"2",1457541302979310336,1457541302929,"actions",5.86,0.85,0,3.36,NA,NA,NA,NA,NA,NA,NA,NA
"1932",2,1,"2",1457541302979514112,1457541302929,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,0.91,0,3.36
"1933",2,1,"2",1457541303258267904,1457541303208,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1934",2,1,"2",1457541303258267904,1457541303208,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1935",2,1,"2",1457541303258267904,1457541303208,"state",NA,NA,NA,NA,3.36,3,3,373.333333333333,NA,NA,NA,NA
"1936",2,1,"2",1457541303258267904,1457541303208,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1937",2,1,"2",1457541303258474240,1457541303208,"actions",5.86,0.91,0,3.36,NA,NA,NA,NA,NA,NA,NA,NA
"1938",2,1,"2",1457541303258637312,1457541303208,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,1.28,0,4.55
"1939",2,1,"2",1457541303541991168,1457541303492,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1940",2,1,"2",1457541303541991168,1457541303492,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1941",2,1,"2",1457541303541991168,1457541303492,"state",NA,NA,NA,NA,4.55,3,3,505.555555555556,NA,NA,NA,NA
"1942",2,1,"2",1457541303541991168,1457541303492,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1943",2,1,"2",1457541303542172672,1457541303492,"actions",5.86,1.28,0,4.55,NA,NA,NA,NA,NA,NA,NA,NA
"1944",2,1,"2",1457541303542320640,1457541303492,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,1.63,0,4.55
"1945",2,1,"2",1457541303822590720,1457541303772,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1946",2,1,"2",1457541303822590720,1457541303772,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1947",2,1,"2",1457541303822590720,1457541303772,"state",NA,NA,NA,NA,4.55,3,3,505.555555555556,NA,NA,NA,NA
"1948",2,1,"2",1457541303822590720,1457541303772,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1949",2,1,"2",1457541303822788864,1457541303772,"actions",5.86,1.63,0,4.55,NA,NA,NA,NA,NA,NA,NA,NA
"1950",2,1,"2",1457541303822946560,1457541303772,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,1.67,0,4.55
"1951",2,1,"2",1457541304088921344,1457541304039,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1952",2,1,"2",1457541304088921344,1457541304039,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1953",2,1,"2",1457541304088921344,1457541304039,"state",NA,NA,NA,NA,4.55,3,3,505.555555555556,NA,NA,NA,NA
"1954",2,1,"2",1457541304088921344,1457541304039,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1955",2,1,"2",1457541304089123072,1457541304039,"actions",5.86,1.67,0,4.55,NA,NA,NA,NA,NA,NA,NA,NA
"1956",2,1,"2",1457541304089287168,1457541304039,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,1.73,0,4.55
"1957",2,1,"2",1457541304358740992,1457541304308,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1958",2,1,"2",1457541304358740992,1457541304308,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1959",2,1,"2",1457541304358740992,1457541304308,"state",NA,NA,NA,NA,4.55,3,3,505.555555555556,NA,NA,NA,NA
"1960",2,1,"2",1457541304358740992,1457541304308,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1961",2,1,"2",1457541304358916096,1457541304309,"actions",5.86,1.73,0,4.55,NA,NA,NA,NA,NA,NA,NA,NA
"1962",2,1,"2",1457541304359048192,1457541304309,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,1.76,0,4.55
"1963",2,1,"2",1457541304640357632,1457541304590,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1964",2,1,"2",1457541304640357632,1457541304590,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1965",2,1,"2",1457541304640357632,1457541304590,"state",NA,NA,NA,NA,4.55,3,3,505.555555555556,NA,NA,NA,NA
"1966",2,1,"2",1457541304640357632,1457541304590,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1967",2,1,"2",1457541304640554752,1457541304590,"actions",5.86,1.76,0,4.55,NA,NA,NA,NA,NA,NA,NA,NA
"1968",2,1,"2",1457541304640716032,1457541304590,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,2.24,0,4.55
"1969",2,1,"2",1457541304912511488,1457541304862,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1970",2,1,"2",1457541304912511488,1457541304862,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1971",2,1,"2",1457541304912511488,1457541304862,"state",NA,NA,NA,NA,4.55,3,3,505.555555555556,NA,NA,NA,NA
"1972",2,1,"2",1457541304912511488,1457541304862,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1973",2,1,"2",1457541304912720640,1457541304862,"actions",5.86,2.24,0,4.55,NA,NA,NA,NA,NA,NA,NA,NA
"1974",2,1,"2",1457541304912879360,1457541304862,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,2.31,0,4.55
"1975",2,1,"2",1457541305189415936,1457541305139,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1976",2,1,"2",1457541305189415936,1457541305139,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1977",2,1,"2",1457541305189415936,1457541305139,"state",NA,NA,NA,NA,4.55,3,3,505.555555555556,NA,NA,NA,NA
"1978",2,1,"2",1457541305189415936,1457541305139,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1979",2,1,"2",1457541305189582080,1457541305139,"actions",5.86,2.31,0,4.55,NA,NA,NA,NA,NA,NA,NA,NA
"1980",2,1,"2",1457541305189724160,1457541305139,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,2.61,0,4.55
"1981",2,1,"2",1457541305474848512,1457541305424,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1982",2,1,"2",1457541305474848512,1457541305424,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1983",2,1,"2",1457541305474848512,1457541305424,"state",NA,NA,NA,NA,4.55,3,3,505.555555555556,NA,NA,NA,NA
"1984",2,1,"2",1457541305474848512,1457541305424,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1985",2,1,"2",1457541305475263488,1457541305424,"actions",5.86,2.61,0,4.55,NA,NA,NA,NA,NA,NA,NA,NA
"1986",2,1,"2",1457541305475593728,1457541305425,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,2.99,0,4.55
"1987",2,1,"2",1457541305748189952,1457541305698,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1988",2,1,"2",1457541305748189952,1457541305698,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1989",2,1,"2",1457541305748189952,1457541305698,"state",NA,NA,NA,NA,4.55,3,3,505.555555555556,NA,NA,NA,NA
"1990",2,1,"2",1457541305748189952,1457541305698,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"1991",2,1,"2",1457541305748350976,1457541305698,"actions",5.86,2.99,0,4.55,NA,NA,NA,NA,NA,NA,NA,NA
"1992",2,1,"2",1457541305748501248,1457541305698,"targets",NA,NA,NA,NA,NA,NA,NA,NA,5.86,3,0,4.55
"1993",2,1,"2",1457541306019510784,1457541305969,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"1994",2,1,"2",1457541306019510784,1457541305969,"state",NA,NA,NA,NA,5.86,0,2,520.888888888889,NA,NA,NA,NA
"1995",2,1,"2",1457541306019510784,1457541305969,"state",NA,NA,NA,NA,4.55,3,3,505.555555555556,NA,NA,NA,NA
